Fecha,Evento,Precio,Trend_Previo,Distancia_Pivot_P_%,1m_RSI,1m_MACD,1m_Stoch,1m_ADX,1m_BB_Ancho,1m_BB_Dist,5m_RSI,5m_MACD,5m_Stoch,5m_ADX,5m_BB_Ancho,5m_BB_Dist,15m_RSI,15m_MACD,15m_Stoch,15m_ADX,15m_BB_Ancho,15m_BB_Dist,1h_RSI,1h_MACD,1h_Stoch,1h_ADX,1h_BB_Ancho,1h_BB_Dist,4h_RSI,4h_MACD,4h_Stoch,4h_ADX,4h_BB_Ancho,4h_BB_Dist
2025-03-21,MAX,183.12,Bajista,3.035,39.44,-0.3674,97.31,40.71,0.87,-0.136,46.59,-0.0632,11.21,21.19,1.13,-0.205,48.72,-0.1343,43.58,15.82,1.69,-0.229,57.48,0.8855,86.1,22.99,4.46,1.254,56.52,2.5763,10.11,25.79,8.71,0.871
2025-03-21,MIN,173.89,Bajista,-2.159,47.7,0.0166,22.62,18.43,0.48,-0.138,48.05,-0.1917,74.4,15.88,0.78,-0.013,63.87,0.7375,87.25,22.42,3.09,1.062,51.36,0.4448,7.2,22.07,2.57,-0.148,54.75,1.6895,11.53,21.93,6.99,0.3
2025-03-22,MAX,183.64,Bajista,2.937,43.48,-0.1921,29.96,20.34,0.6,-0.087,45.32,-0.2911,39.08,30.64,1.65,-0.229,39.85,-0.392,34.44,16.03,1.43,-0.45,67.62,1.2676,88.37,24.46,3.8,1.683,49.36,-0.3319,14.19,21.79,9.78,-1.659
2025-03-22,MIN,178.14,Bajista,-0.146,60.98,0.3349,53.6,44.32,0.62,0.109,58.3,0.1887,65.41,18.59,1.6,0.227,49.01,0.2217,3.69,11.95,0.94,-0.295,60.06,0.7255,93.57,21.39,2.48,0.867,39.07,0.2852,14.56,21.66,8.81,-5.255
2025-03-23,MAX,186.46,Alcista,3.313,58.63,0.1395,70.31,16.46,0.52,0.145,39.68,-0.4769,76.15,25.5,1.73,-0.269,53.4,-0.0741,91.06,18.52,1.67,0.514,63.18,2.3329,33.87,36.0,8.69,1.819,38.28,-0.8038,47.67,17.39,8.71,-4.842
2025-03-23,MIN,179.3,Alcista,-0.654,44.16,0.1205,0.0,25.44,0.56,-0.21,57.64,0.2229,30.83,22.67,1.22,0.249,64.81,0.5135,82.61,27.82,1.55,0.756,66.63,0.7863,70.5,20.44,3.73,2.652,48.72,-0.4037,48.2,18.34,9.33,-1.361
2025-03-24,MAX,194.94,Alcista,6.182,62.79,0.2839,86.6,47.35,0.67,0.189,53.91,0.3159,66.96,37.52,0.77,0.05,51.13,0.1327,15.52,22.08,1.53,-0.162,45.0,-0.1814,61.09,18.87,4.45,-1.01,42.82,-2.7111,39.31,22.44,12.45,-2.791
2025-03-24,MIN,181.12,Alcista,-1.345,49.56,-0.0634,66.88,12.91,0.52,-0.027,69.38,0.9424,69.96,35.27,3.05,0.968,70.16,2.0297,69.4,42.95,4.1,1.305,45.17,-0.2016,11.66,23.96,4.7,-1.44,35.66,-2.7382,4.72,21.94,12.65,-5.73
2025-03-25,MAX,192.54,Alcista,1.923,47.0,0.0146,30.03,17.1,0.5,-0.099,39.51,-0.4225,60.92,23.75,0.99,-0.182,50.18,-0.3876,92.74,21.95,1.65,0.428,35.88,-1.1809,6.38,14.2,4.06,-1.867,37.97,-3.035,36.7,22.38,11.77,-4.503
2025-03-25,MIN,185.17,Alcista,-1.978,52.16,0.1388,42.13,24.51,0.73,0.054,57.22,0.2216,78.84,17.31,1.2,0.338,50.57,-0.7716,75.37,22.87,3.55,0.156,52.01,-1.7724,69.74,23.03,9.96,0.395,32.18,-4.5719,1.77,27.57,15.87,-5.891
2025-03-26,MAX,190.25,Bajista,1.148,37.86,-0.4364,32.75,42.83,1.11,-0.24,36.1,-1.6029,92.46,52.29,4.96,-0.972,34.0,-2.0759,71.96,52.65,4.44,-1.24,46.5,0.014,38.25,13.89,5.38,-0.175,26.3,-5.4497,1.41,31.26,16.15,-7.607
2025-03-26,MIN,175.08,Bajista,-6.917,67.27,0.2616,100.0,26.84,1.2,0.476,40.9,-0.0229,6.49,15.97,1.1,-0.64,68.7,0.6008,99.32,29.83,4.0,1.678,54.65,0.4084,80.45,11.49,2.37,0.572,25.79,-5.7689,0.0,33.17,15.33,-7.16
2025-03-27,MAX,186.07,Bajista,2.866,23.1,-0.4431,38.86,47.2,1.39,-0.479,48.83,-0.2209,86.31,23.26,1.57,0.151,44.14,-0.2178,20.45,17.58,2.78,-0.573,22.27,-3.1105,0.0,32.83,12.5,-4.602,39.53,-4.9812,81.02,31.87,15.98,-2.594
2025-03-27,MIN,176.94,Bajista,-2.182,70.23,0.3371,65.44,39.63,0.56,0.249,75.46,0.8374,89.51,43.29,1.46,0.795,63.12,1.0614,40.96,32.79,1.57,0.456,36.91,0.1853,62.88,12.06,3.48,-2.302,35.08,-5.4513,44.95,32.81,15.55,-4.43
2025-03-28,MAX,186.9,Alcista,2.381,49.78,-0.0651,91.33,18.57,0.54,0.056,51.52,-0.113,84.36,15.39,1.59,0.007,30.21,-2.1826,61.69,36.28,7.34,-1.762,53.21,-0.657,94.83,25.15,5.37,1.866,49.69,-2.5253,94.48,26.1,10.53,1.927
2025-03-28,MIN,168.27,Alcista,-7.824,60.58,0.1275,95.91,12.57,0.62,0.263,66.77,0.6147,83.4,24.42,2.31,0.962,67.6,0.8473,99.78,22.6,3.25,1.905,30.91,-1.9883,7.8,28.06,8.5,-4.462,37.68,-2.8068,47.3,22.97,9.07,-2.533
2025-03-29,MAX,180.61,Bajista,2.053,37.36,-0.291,23.43,21.31,0.83,-0.256,44.23,-0.2256,15.23,18.32,1.39,-0.242,35.8,-1.041,1.58,26.07,3.2,-1.327,37.19,-1.986,44.7,34.07,3.47,-1.181,39.89,-3.4011,32.78,22.11,11.55,-3.803
2025-03-29,MIN,165.66,Bajista,-6.394,67.57,0.288,93.8,31.8,1.2,0.45,64.96,0.3405,98.69,18.83,2.07,0.869,39.82,-0.4664,20.55,19.78,2.42,-1.077,40.59,-1.5384,42.83,31.06,3.86,-1.23,35.4,-4.4003,17.82,24.27,14.62,-6.211
2025-03-30,MAX,169.5,Bajista,-1.126,34.42,-0.2997,46.27,41.41,0.97,-0.237,47.83,-0.2299,89.74,17.48,0.7,0.077,43.37,-0.1924,51.14,17.5,1.75,-0.339,30.45,-2.203,12.91,34.86,5.92,-3.567,35.98,-4.5733,14.21,25.16,15.49,-5.818
2025-03-30,MIN,161.2,Bajista,-5.967,54.63,0.1608,30.33,20.36,0.52,0.054,55.76,0.5906,2.87,39.66,2.32,0.177,46.28,-0.3826,31.06,18.84,3.13,-0.611,46.44,-1.0038,77.61,23.36,6.89,0.114,35.54,-4.7257,28.39,28.11,18.66,-6.461
2025-03-31,MAX,164.54,Bajista,-0.123,48.7,-0.0699,32.46,12.55,0.48,-0.001,33.24,-0.5397,2.3,14.83,2.18,-1.149,24.62,-1.4661,0.0,28.54,4.19,-2.278,56.18,0.1253,98.38,16.61,4.94,1.738,42.51,-4.3456,42.84,29.56,18.11,-2.854
2025-03-31,MIN,151.65,Bajista,-7.948,66.71,0.4392,51.39,37.87,1.58,0.383,62.66,0.4273,66.3,23.86,1.52,0.752,54.86,1.0079,34.6,19.83,4.77,0.517,60.78,1.7421,49.95,21.19,8.66,2.382,44.34,-3.6914,79.21,29.93,14.5,-1.111
2025-04-01,MAX,171.43,Bajista,8.099,44.83,-0.134,29.57,15.84,0.83,-0.224,36.77,-0.0984,21.18,20.82,1.16,-0.821,43.59,-0.0675,26.49,10.56,1.28,-0.381,56.09,-0.3355,82.94,15.56,5.68,1.926,39.84,-2.6024,64.25,29.23,4.99,-1.824
2025-04-01,MIN,159.06,Bajista,0.298,41.88,-0.0533,4.52,13.14,0.77,-0.182,59.36,0.4234,27.64,27.98,1.54,0.382,71.13,1.3193,96.04,37.41,4.06,1.739,32.07,-0.7248,0.0,19.86,7.17,-4.416,42.93,-2.8383,74.54,28.96,10.87,-0.978
2025-04-02,MAX,168.92,Alcista,2.079,32.4,-1.3233,9.24,35.36,4.35,-1.256,23.07,-2.2033,0.0,37.24,6.07,-2.806,50.3,-0.5021,89.42,15.31,5.21,1.386,42.49,-1.5442,82.23,12.84,5.76,-0.704,38.75,-8.2927,35.34,44.67,33.87,-7.949
2025-04-02,MIN,149.42,Alcista,-9.705,40.17,-0.0022,2.54,19.41,0.83,-0.459,61.53,0.5686,72.26,18.36,3.42,0.914,43.71,-0.0563,3.88,11.7,1.94,-0.582,41.73,-1.6251,51.45,15.84,4.92,-0.758,38.75,-8.2927,35.34,44.67,33.87,-7.949
2025-04-03,MAX,157.2,Bajista,0.662,35.37,-0.1504,44.42,17.28,0.56,-0.314,42.86,-0.7067,54.78,41.33,2.48,-0.368,39.12,-1.0017,37.59,32.93,3.46,-1.032,56.18,-0.4513,100.0,15.04,4.6,2.164,39.72,-7.5116,75.39,43.35,35.13,-6.477
2025-04-03,MIN,146.22,Bajista,-6.369,57.81,0.4513,13.68,26.66,2.55,0.436,58.9,0.0209,95.58,19.1,2.07,0.809,54.42,0.134,90.56,18.74,2.0,0.562,56.67,-0.2967,80.13,15.23,5.43,2.115,39.25,-6.6541,83.94,41.54,34.78,-6.019
2025-04-04,MAX,153.99,Alcista,1.648,41.27,-0.1465,70.39,19.68,0.55,-0.111,39.22,-0.2205,42.93,14.85,1.01,-0.328,44.34,0.0875,9.26,23.57,1.47,-0.537,48.55,-0.1518,60.35,10.42,3.4,-0.363,42.31,-5.2032,92.22,38.75,21.21,-1.034
2025-04-04,MIN,144.27,Alcista,-4.768,64.61,0.2775,95.87,27.89,1.8,0.634,53.06,-0.1882,41.95,21.19,2.37,0.581,50.74,0.7661,23.63,24.13,4.47,0.09,43.63,0.128,3.96,11.1,2.71,-1.288,34.93,-6.0877,72.3,40.01,30.28,-6.583
2025-04-05,MAX,155.45,Alcista,3.592,50.26,-0.0445,49.76,11.01,0.43,0.088,27.96,-0.5249,2.72,26.97,2.38,-1.019,50.67,-0.3239,90.19,14.64,1.13,0.336,32.65,-1.8954,27.16,25.6,7.62,-3.114,53.46,-1.8671,93.64,32.21,20.13,7.205
2025-04-05,MIN,149.41,Alcista,-0.433,55.8,0.1482,32.35,25.44,0.77,0.071,54.95,0.4232,0.0,37.62,1.91,0.113,45.76,-0.2928,40.47,18.07,1.97,-0.321,22.41,-5.7571,15.39,51.62,23.7,-7.091,43.37,-1.44,60.56,27.43,17.51,-1.648
2025-04-06,MAX,152.55,Alcista,0.074,52.12,0.0404,63.44,13.53,0.54,0.086,38.85,-0.1907,3.66,19.39,0.98,-0.389,36.91,-0.4307,8.16,19.74,1.49,-0.813,19.39,-6.2272,28.52,54.17,25.28,-8.501,45.07,-1.5799,50.64,26.98,16.12,-0.882
2025-04-06,MIN,126.26,Alcista,-17.172,61.13,0.5472,14.49,32.18,3.04,0.541,51.4,0.3731,61.0,25.67,4.83,0.604,30.54,-1.9327,53.41,41.93,7.72,-3.474,54.27,0.6388,80.6,29.26,13.81,2.914,50.26,-0.7559,62.18,21.34,16.38,1.886
2025-04-07,MAX,136.18,Bajista,0.189,50.81,-0.4429,50.04,15.91,3.58,0.175,49.28,0.3777,23.87,29.0,2.35,-0.607,55.68,1.198,44.95,30.0,4.08,0.391,41.53,-0.6904,5.22,18.62,6.92,-2.808,52.92,-0.1281,63.21,16.44,14.7,2.258
2025-04-07,MIN,114.02,Bajista,-16.114,62.03,0.2689,78.63,25.13,2.69,1.063,57.05,0.7174,82.38,30.56,7.14,1.516,66.11,0.9683,57.74,19.56,5.77,4.538,48.29,0.1369,4.08,21.56,5.42,-0.913,51.72,-0.3475,59.06,18.65,16.6,2.406
2025-04-08,MAX,136.09,Alcista,6.829,44.09,-0.1917,22.06,25.67,1.42,-0.266,55.46,0.242,85.19,18.28,1.6,0.375,45.32,-0.7391,66.65,21.3,5.51,-0.612,46.5,-1.3145,90.11,19.62,9.55,-0.56,65.57,1.9033,100.0,17.87,15.26,8.231
2025-04-08,MIN,123.45,Alcista,-3.093,58.02,0.093,45.57,18.04,1.51,0.395,45.62,-0.12,7.35,16.86,1.51,-0.359,55.79,0.4537,89.85,20.22,6.22,1.608,64.83,3.8374,71.44,30.01,21.38,4.184,52.32,2.2904,38.71,17.57,16.55,1.639
2025-04-09,MAX,145.06,Bajista,13.093,34.47,-0.2337,5.41,23.63,1.23,-0.589,43.26,-0.0288,2.79,17.54,1.52,-0.636,37.52,-0.5241,18.85,31.65,4.44,-1.849,53.1,-1.0236,69.01,15.89,10.03,0.652,48.5,1.3963,32.19,17.12,12.68,-1.254
2025-04-09,MIN,119.77,Bajista,-6.624,64.59,0.7136,45.25,48.7,2.86,0.648,46.57,-0.1828,23.42,11.23,2.66,-0.581,58.57,0.9209,58.3,24.93,4.89,1.245,60.51,3.0514,32.53,26.99,19.89,2.189,50.68,1.968,26.19,17.18,16.52,0.834
2025-04-10,MAX,143.31,Alcista,5.403,40.93,-0.1451,7.74,14.32,0.72,-0.235,51.1,-0.2317,97.49,20.69,1.61,0.193,47.33,-0.25,72.86,26.72,2.88,0.0,52.43,-0.4696,96.36,15.49,8.32,0.933,49.25,1.1384,22.63,16.84,12.02,-1.09
2025-04-10,MIN,128.12,Alcista,-5.769,53.37,0.0467,76.93,13.9,0.86,0.115,57.49,0.1143,96.61,24.32,2.69,1.067,45.04,-0.1751,17.72,13.63,1.9,-0.246,60.09,0.6029,70.4,22.57,2.64,1.576,50.04,0.3528,19.95,14.98,9.86,-1.421
2025-04-11,MAX,139.36,Bajista,3.672,47.51,-0.1607,91.72,35.21,0.33,0.103,40.59,-0.3251,93.56,22.71,1.08,-0.163,44.63,-0.4889,44.79,17.61,2.05,-0.336,55.91,2.7595,16.85,53.1,12.7,0.401,44.33,-1.2213,14.78,10.67,9.32,-2.51
2025-04-11,MIN,131.25,Bajista,-2.361,58.01,0.2804,17.9,29.98,1.16,0.126,55.62,0.5119,9.39,34.91,1.89,-0.037,57.19,0.673,29.33,25.63,2.08,0.434,50.9,0.0978,16.51,23.17,2.8,-0.091,42.31,-0.3237,9.6,13.2,10.81,-4.484
2025-04-12,MAX,150.14,Alcista,10.674,40.31,-0.1373,29.14,23.05,0.36,-0.084,29.03,-0.4562,2.5,32.43,1.43,-0.702,38.23,-0.9376,27.05,39.64,3.33,-0.864,54.32,-0.6859,67.53,21.39,6.66,1.022,49.62,-0.6592,83.81,10.03,8.26,0.032
2025-04-12,MIN,133.67,Alcista,-1.467,45.93,0.1228,3.64,36.32,1.27,-0.147,62.29,0.4282,53.29,43.68,1.32,0.446,65.98,0.7698,15.2,33.85,3.35,1.121,51.95,0.9456,5.96,35.61,5.6,-1.512,42.25,-1.3313,29.54,11.32,9.25,-2.841
2025-04-13,MAX,148.28,Alcista,3.018,25.45,-0.2056,0.0,24.55,0.88,-0.395,28.63,-0.7135,12.22,34.72,2.58,-0.967,45.66,-0.7433,93.29,39.76,2.38,-0.018,53.16,-0.399,80.17,21.4,6.44,0.908,50.14,-0.5497,75.57,9.91,5.97,0.496
2025-04-13,MIN,136.41,Alcista,-5.229,43.67,0.0096,3.69,17.62,0.98,-0.33,56.48,0.0835,88.49,16.25,1.74,0.586,57.64,0.572,21.67,22.88,3.39,0.694,42.42,-1.2324,10.37,17.79,8.23,-1.889,49.95,0.1166,84.68,10.25,6.0,0.768
2025-04-14,MAX,147.19,Bajista,4.21,41.35,-0.2914,38.5,29.15,1.09,-0.164,41.28,-0.0365,10.73,17.12,0.98,-0.49,41.49,-1.0858,65.6,24.46,6.61,-0.994,37.59,-0.621,15.03,12.93,3.41,-1.637,54.05,0.2581,81.19,10.58,5.97,1.671
2025-04-14,MIN,136.73,Bajista,-3.195,37.14,-0.052,1.4,19.2,0.78,-0.449,57.7,0.2273,88.58,17.96,1.81,0.39,47.81,0.09,23.95,14.27,1.74,-0.184,44.25,-1.1872,81.33,14.75,6.95,-0.773,55.74,0.458,73.31,11.77,5.36,1.724
2025-04-15,MAX,142.13,Bajista,1.165,46.44,-0.1391,62.51,29.04,1.1,0.111,45.87,-0.6,79.79,25.24,1.95,-0.005,35.46,-0.8945,36.26,22.72,3.16,-1.29,33.63,-0.9715,59.1,20.98,4.04,-3.336,54.64,0.9387,79.25,15.27,4.85,1.091
2025-04-15,MIN,133.45,Bajista,-5.013,58.18,0.1023,84.67,14.11,0.56,0.159,65.16,0.3478,97.82,18.35,2.11,1.006,45.03,-0.1963,16.54,18.56,1.98,-0.654,51.18,-0.1498,98.28,17.3,4.06,0.593,45.44,0.4217,12.59,14.25,4.45,-1.251
2025-04-16,MAX,137.4,Bajista,0.613,29.8,-0.2335,4.53,21.03,1.34,-0.61,32.93,-0.2285,20.54,20.1,3.04,-1.829,50.08,0.1225,68.14,10.57,4.49,0.429,50.67,0.8301,58.19,12.87,4.51,-0.095,63.92,1.1619,84.35,16.52,5.92,3.553
2025-04-16,MIN,129.64,Bajista,-5.07,66.14,0.2838,100.0,22.06,2.04,1.051,65.88,0.6896,97.03,24.12,4.72,1.997,53.5,0.0224,66.74,7.83,1.84,0.238,55.33,0.8137,36.88,11.41,3.98,0.782,61.25,1.3279,94.13,17.71,6.43,2.787
2025-04-17,MAX,141.51,Bajista,5.881,44.86,-0.1246,59.6,38.83,0.37,-0.032,45.82,-0.2146,80.87,25.48,1.85,0.118,55.27,0.0156,61.3,14.32,1.33,0.472,51.01,0.1943,65.03,6.48,1.41,-0.114,66.06,1.8474,86.98,17.13,8.14,4.296
2025-04-17,MIN,133.74,Bajista,0.067,50.56,0.0545,44.7,11.27,0.48,-0.061,51.01,0.0773,30.72,21.81,0.97,-0.17,73.13,1.1159,86.59,33.23,4.9,2.001,54.04,0.5986,40.75,7.46,3.07,0.414,51.41,1.2208,64.31,17.05,6.66,0.257
2025-04-18,MAX,141.09,Alcista,2.214,38.49,-0.187,16.08,20.49,1.07,-0.368,33.03,-0.263,0.0,29.74,1.07,-0.436,38.11,-0.3687,14.76,15.72,1.72,-0.776,46.34,0.0899,0.0,9.85,1.67,-0.439,81.92,4.5082,100.0,26.99,18.3,12.309
2025-04-18,MIN,137.07,Alcista,-0.698,48.74,-0.0312,30.71,21.29,0.35,-0.042,58.59,0.0676,87.25,15.17,0.68,0.273,53.1,0.1512,48.91,13.05,0.75,0.083,57.85,0.4821,86.33,14.38,2.47,0.816,82.02,5.2124,100.0,29.87,21.07,11.58
2025-04-19,MAX,142.9,Bajista,2.939,36.51,-0.1552,25.69,39.2,0.56,-0.181,48.2,-0.0047,77.8,13.07,0.58,-0.043,47.27,0.1558,0.89,16.21,1.01,-0.274,63.55,1.0226,90.7,30.69,7.22,2.751,69.8,6.1602,22.24,42.92,24.98,6.957
2025-04-19,MIN,137.83,Bajista,-0.713,47.66,0.0277,28.82,19.84,0.49,-0.061,63.19,0.257,73.07,29.25,0.84,0.296,56.78,0.1411,23.76,14.73,1.07,0.205,63.24,0.9436,85.78,27.09,4.43,1.303,79.41,6.6093,95.35,37.99,26.01,9.822
2025-04-20,MAX,143.48,Alcista,1.848,41.15,-0.1116,78.32,24.16,0.35,-0.06,41.55,-0.2605,35.19,30.77,1.18,-0.328,18.02,-1.1052,23.42,48.01,3.7,-1.711,68.6,1.4442,88.92,36.21,8.35,2.68,70.81,6.1623,35.06,43.55,23.72,5.996
2025-04-20,MIN,136.69,Alcista,-2.972,61.9,0.1879,57.66,25.75,0.87,0.199,54.2,-0.0285,77.2,13.87,0.75,0.185,59.66,0.0631,98.0,16.69,1.26,0.639,52.68,0.9357,23.24,31.1,5.02,-0.048,66.61,5.9407,29.98,43.0,21.55,4.103
2025-04-21,MAX,145.98,Bajista,4.014,57.64,0.0572,85.91,13.49,0.26,0.087,48.61,-0.1035,77.63,14.64,0.69,0.025,52.72,0.0109,76.2,14.19,1.85,0.335,67.68,1.453,91.84,22.22,7.78,3.439,67.67,4.7725,18.1,37.88,6.58,1.97
2025-04-21,MIN,138.96,Bajista,-0.988,65.26,0.3057,10.4,40.91,1.14,0.208,47.19,0.0634,5.93,16.72,0.66,-0.155,60.5,0.4655,91.35,17.87,2.38,0.993,78.95,3.3614,91.8,44.2,11.47,5.231,59.15,4.3274,29.45,37.75,5.21,-0.03
2025-04-22,MAX,159.16,Alcista,11.631,55.23,0.1994,48.58,22.49,1.03,0.043,57.91,0.7197,45.82,40.0,2.16,0.443,72.27,1.9291,53.66,44.35,4.66,2.412,68.62,2.9084,28.68,46.91,4.56,2.133,53.25,3.1391,0.6,38.98,5.77,-0.801
2025-04-22,MIN,139.63,Alcista,-2.067,53.33,0.079,68.22,13.26,0.83,0.164,48.14,0.0127,11.77,19.43,1.93,-0.44,70.36,0.6419,87.37,14.28,2.48,1.829,86.45,4.5452,100.0,55.1,14.16,7.039,66.55,4.1423,28.72,37.41,5.53,2.592
2025-04-23,MAX,168.77,Alcista,10.817,38.06,-0.5882,58.83,19.98,2.21,-0.782,54.0,-0.3824,60.89,32.68,1.59,0.558,54.07,0.0879,35.45,13.78,2.17,0.269,55.28,0.6196,90.04,27.17,7.5,0.669,62.57,2.738,24.89,34.22,5.44,3.252
2025-04-23,MIN,157.68,Alcista,3.535,74.34,0.4903,92.75,31.89,1.13,0.778,60.25,0.6544,35.32,33.58,2.9,0.716,60.66,0.8582,26.46,33.78,1.86,0.393,49.97,1.792,5.34,40.61,3.7,-1.282,60.81,3.1164,15.89,38.1,4.5,1.587
2025-04-24,MAX,170.67,Alcista,3.551,39.96,-0.1483,49.7,20.09,0.69,-0.207,34.02,-0.8996,31.99,27.39,2.9,-0.869,36.29,-1.7247,28.15,25.54,5.61,-1.6,54.11,0.7069,48.47,18.45,4.83,0.51,51.75,1.828,14.79,29.43,5.71,-0.582
2025-04-24,MIN,158.27,Alcista,-3.972,54.97,0.1404,71.87,21.93,0.69,0.155,45.78,-0.1033,73.75,16.69,1.04,-0.06,70.95,1.1953,96.43,34.9,5.81,2.448,49.47,0.5342,33.85,16.21,2.36,-0.517,50.3,1.2753,14.53,25.92,5.9,-1.164
2025-04-25,MAX,170.56,Bajista,3.001,33.98,-0.6455,73.24,45.49,1.45,-0.407,43.54,-0.2522,43.2,15.93,1.05,-0.33,53.34,0.034,39.09,8.62,1.62,0.276,57.18,0.534,84.14,13.61,3.9,1.077,47.21,0.0512,7.98,18.71,5.91,-1.663
2025-04-25,MIN,162.79,Bajista,-1.691,49.77,-0.0623,64.53,18.81,0.6,0.019,53.0,0.3783,7.93,18.43,2.11,0.07,47.77,0.1246,37.33,10.0,2.57,-0.42,52.16,-0.0133,53.92,12.0,4.04,-0.031,44.68,0.2328,3.73,18.87,5.88,-2.677
2025-04-26,MAX,173.25,Bajista,4.004,57.94,0.1785,85.33,22.55,0.79,0.277,37.67,-0.4218,14.9,37.77,5.4,-2.43,41.87,-0.8087,87.68,23.52,3.13,-0.668,49.92,-1.0041,34.67,16.13,5.28,-0.054,63.04,1.1338,100.0,19.61,8.65,5.281
2025-04-26,MIN,164.32,Bajista,-1.357,56.05,0.0646,81.83,12.7,0.6,0.171,50.59,0.3437,27.66,26.39,1.31,-0.051,56.88,0.7251,43.69,18.5,3.0,0.496,44.72,-0.5582,12.46,16.98,6.36,-1.536,54.91,-0.0711,83.4,20.69,7.51,1.447
2025-04-27,MAX,179.28,Alcista,5.368,45.1,-0.0944,57.04,17.6,0.99,-0.271,42.64,-0.8629,52.46,34.37,2.08,-0.32,42.17,-0.753,63.37,23.88,2.16,-0.325,54.59,-0.6863,66.4,15.83,5.18,1.183,60.58,1.5411,96.52,19.69,9.37,4.337
2025-04-27,MIN,165.3,Alcista,-2.849,41.88,-0.0712,14.24,12.88,0.75,-0.255,71.07,0.5757,86.44,27.55,1.92,0.721,39.65,-0.3743,0.54,17.49,3.0,-1.224,43.14,-0.8068,28.51,16.43,7.79,-1.698,56.01,1.8872,73.66,18.33,10.5,2.282
2025-04-28,MAX,174.81,Bajista,2.614,54.8,0.0079,53.0,14.48,0.32,0.075,37.57,-0.1357,13.32,20.69,1.32,-0.722,44.14,-0.8007,56.54,24.45,3.61,-0.755,51.73,0.2323,75.77,12.75,4.15,0.782,58.32,2.1658,78.48,19.99,11.62,2.88
2025-04-28,MIN,161.5,Bajista,-5.199,60.84,0.117,98.07,22.68,0.83,0.361,79.36,1.019,100.0,39.36,4.14,1.903,61.1,1.7054,25.38,37.01,4.94,0.66,43.86,-0.8107,49.34,12.39,4.53,-0.898,58.1,2.1325,78.37,19.47,11.36,2.996
2025-04-29,MAX,171.19,Bajista,2.209,35.41,-0.2538,28.03,23.2,0.97,-0.397,45.81,-0.3806,38.28,18.6,1.94,-0.271,52.1,0.0348,24.51,13.88,1.53,0.234,35.64,-1.9501,16.41,29.58,7.5,-3.363,58.67,2.0259,69.0,19.53,7.13,1.778
2025-04-29,MIN,163.21,Bajista,-2.555,68.97,0.3341,74.6,37.69,1.64,0.595,41.85,-0.2144,25.97,19.77,1.48,-0.538,50.2,-0.0097,44.8,11.96,1.86,0.265,61.24,0.527,100.0,22.77,7.69,2.77,51.81,1.7724,32.4,19.52,4.02,-0.431
2025-04-30,MAX,166.91,Bajista,0.17,36.68,-0.1151,17.27,12.8,0.58,-0.31,51.62,0.0013,82.6,16.44,1.34,0.273,33.91,-0.3503,1.6,14.54,1.81,-1.177,61.99,0.7247,100.0,21.87,8.11,2.792,51.26,1.5404,2.57,18.43,3.96,-0.603
2025-04-30,MIN,155.34,Bajista,-6.774,63.86,0.255,92.81,16.99,1.54,0.819,41.91,-0.1606,0.26,20.52,1.3,-0.498,61.27,1.1971,68.08,27.03,5.72,1.594,65.39,2.8368,45.98,35.66,9.32,2.724,61.98,1.4867,42.03,17.33,5.17,3.274
2025-05-01,MAX,179.23,Bajista,10.556,39.04,-0.1842,64.17,18.17,0.73,-0.326,37.51,-0.3064,2.11,14.82,1.76,-0.86,44.98,-0.044,30.38,16.49,1.37,-0.524,51.81,0.91,57.9,28.79,3.12,0.067,45.76,0.7343,20.86,17.23,5.64,-2.059
2025-05-01,MIN,164.07,Bajista,1.205,40.52,-0.0406,0.78,10.67,0.5,-0.214,66.6,0.6955,53.99,44.22,2.0,0.714,59.73,0.7051,20.75,35.87,1.52,0.285,54.67,1.4676,16.13,31.79,3.56,-0.343,56.09,1.4096,43.03,18.01,5.14,1.535
2025-05-02,MAX,179.1,Alcista,4.092,33.01,-0.1798,0.0,25.98,1.17,-0.617,52.16,0.1623,61.86,15.31,1.02,0.165,48.97,-0.4076,65.45,18.06,2.1,-0.069,61.47,0.0186,66.67,17.7,3.09,1.937,48.7,0.1402,50.51,15.5,7.75,-0.909
2025-05-02,MIN,171.79,Alcista,-0.157,58.61,0.1607,52.5,20.24,1.06,0.34,68.88,0.461,100.0,20.07,1.77,1.144,48.87,0.4474,0.41,21.14,2.47,-0.426,41.81,-0.3,44.99,17.88,1.96,-1.071,51.46,0.2602,61.63,15.86,7.77,0.115
2025-05-03,MAX,181.05,Alcista,3.374,35.28,-0.2136,0.43,22.12,0.58,-0.31,47.33,-0.0798,76.36,20.14,2.0,-0.255,44.6,-0.1565,23.96,15.83,2.07,-0.736,40.15,-0.8159,24.54,16.27,4.71,-1.858,68.95,3.4148,100.0,20.27,16.35,9.261
2025-05-03,MIN,169.38,Alcista,-3.289,40.41,-0.0826,23.89,22.47,0.72,-0.122,64.82,0.2,94.12,22.29,1.45,0.728,57.4,1.258,12.59,37.57,5.16,0.31,52.98,-0.378,66.33,15.66,4.37,0.159,65.65,2.473,100.0,18.09,14.11,7.226
2025-05-04,MAX,178.92,Alcista,1.582,44.56,-0.1486,75.83,17.06,0.46,-0.031,47.15,0.0176,45.2,10.84,1.26,-0.244,40.1,-0.545,29.1,13.63,1.37,-0.602,52.87,1.0187,76.5,17.74,6.63,1.046,77.09,6.1108,100.0,25.37,24.37,15.393
