ts,clase,pnl,motivo
2024-10-31 10:24:00,SHORT_PARTIAL,3.7740898157413945,Rebalanceo Suelo
2024-10-31 10:26:00,SHORT_PARTIAL,3.6908936975985824,Rebalanceo Suelo
2024-10-31 10:28:00,SHORT_PARTIAL,3.6844939962029875,Rebalanceo Suelo
2024-10-31 10:29:00,SHORT_PARTIAL,3.6844939962029875,Rebalanceo Suelo
2024-10-31 10:36:00,SHORT_PARTIAL,3.710092801785387,Rebalanceo Suelo
2024-10-31 10:39:00,SHORT_PARTIAL,3.7612904129502036,Rebalanceo Suelo
2024-10-31 10:41:00,SHORT_PARTIAL,3.8124880241150025,Rebalanceo Suelo
2024-10-31 12:51:00,LONG_PARTIAL,-0.9258749051012741,Rebalanceo Techo
2024-10-31 13:29:00,SHORT_PARTIAL,0.8569955275851644,Rebalanceo Suelo
2024-10-31 13:34:00,SHORT_PARTIAL,0.8503523351118113,Rebalanceo Suelo
2024-10-31 13:49:00,LONG_PARTIAL,-2.104563667090004,OLA BAJISTA (SL Long)
2024-10-31 13:53:00,SHORT_PARTIAL,1.2622302684600935,Rebalanceo Suelo
2024-10-31 13:55:00,SHORT_PARTIAL,1.3087326157736043,Rebalanceo Suelo
2024-10-31 13:56:00,SHORT_PARTIAL,1.2755166534068,Rebalanceo Suelo
2024-10-31 13:59:00,SHORT_PARTIAL,1.2954462308268788,Rebalanceo Suelo
2024-10-31 14:05:00,SHORT_PARTIAL,2.3583570265643887,Rebalanceo Suelo
2024-10-31 14:06:00,SHORT_PARTIAL,2.105915712576718,Rebalanceo Suelo
2024-10-31 14:07:00,SHORT_PARTIAL,2.0527701727898537,Rebalanceo Suelo
2024-10-31 14:08:00,SHORT_PARTIAL,1.7671128964353973,Rebalanceo Suelo
2024-10-31 14:10:00,SHORT_PARTIAL,1.634249046968218,Rebalanceo Suelo
2024-10-31 14:14:00,SHORT_PARTIAL,1.8468312061157126,Rebalanceo Suelo
2024-10-31 14:16:00,SHORT_PARTIAL,1.9664086706361852,Rebalanceo Suelo
2024-10-31 14:22:00,SHORT_PARTIAL,1.8800471684825169,Rebalanceo Suelo
2024-10-31 14:27:00,SHORT_PARTIAL,2.1125589050500904,Rebalanceo Suelo
2024-10-31 14:29:00,SHORT_PARTIAL,2.1723476373103265,Rebalanceo Suelo
2024-10-31 14:31:00,SHORT_PARTIAL,2.258709139463995,Rebalanceo Suelo
2024-10-31 14:35:00,SHORT_PARTIAL,2.212206792150484,Rebalanceo Suelo
2024-10-31 14:42:00,SHORT_PARTIAL,2.511150453451647,Rebalanceo Suelo
2024-10-31 14:43:00,SHORT_PARTIAL,2.4247889512979786,Rebalanceo Suelo
2024-10-31 14:47:00,SHORT_PARTIAL,2.8565964620663395,Rebalanceo Suelo
2024-10-31 14:48:00,SHORT_PARTIAL,2.6506574953921986,Rebalanceo Suelo
2024-10-31 14:51:00,SHORT_PARTIAL,2.6772302652856306,Rebalanceo Suelo
2024-10-31 14:53:00,SHORT_PARTIAL,2.6107983405520407,Rebalanceo Suelo
2024-10-31 14:59:00,SHORT_PARTIAL,2.8300236921728885,Rebalanceo Suelo
2024-10-31 15:03:00,SHORT_PARTIAL,2.8499532695929672,Rebalanceo Suelo
2024-10-31 16:03:00,SHORT_PARTIAL,3.4279110147752334,Rebalanceo Suelo
2024-10-31 16:04:00,SHORT_PARTIAL,3.3946950524084474,Rebalanceo Suelo
2024-10-31 16:10:00,SHORT_PARTIAL,3.620563596502649,Rebalanceo Suelo
2024-10-31 17:31:00,SHORT_PARTIAL,3.972652797590695,Rebalanceo Suelo
2024-10-31 17:33:00,SHORT_PARTIAL,4.025798337377577,Rebalanceo Suelo
2024-10-31 17:34:00,SHORT_PARTIAL,3.946080027697262,Rebalanceo Suelo
2024-10-31 17:39:00,SHORT_PARTIAL,4.165305379318129,Rebalanceo Suelo
2024-10-31 17:41:00,SHORT_PARTIAL,4.1254462244779715,Rebalanceo Suelo
2024-10-31 17:42:00,SHORT_PARTIAL,4.05237110727101,Rebalanceo Suelo
2024-10-31 17:46:00,SHORT_PARTIAL,4.072300684691089,Rebalanceo Suelo
2024-10-31 18:03:00,SHORT_PARTIAL,4.251666881471797,Rebalanceo Suelo
2024-10-31 18:09:00,SHORT_PARTIAL,4.61704246750655,Rebalanceo Suelo
2024-10-31 18:17:00,LONG_PARTIAL,-2.115670303775381,OLA BAJISTA (SL Long)
2024-10-31 18:19:00,SHORT_PARTIAL,4.862840589020849,Rebalanceo Suelo
2024-10-31 18:23:00,SHORT_PARTIAL,4.962488476121242,Rebalanceo Suelo
2024-10-31 18:28:00,SHORT_PARTIAL,5.06877955569499,Rebalanceo Suelo
2024-10-31 18:38:00,SHORT_PARTIAL,5.527159836356783,Rebalanceo Suelo
2024-10-31 18:41:00,SHORT_PARTIAL,5.573662183670313,Rebalanceo Suelo
2024-10-31 18:43:00,SHORT_PARTIAL,5.573662183670313,Rebalanceo Suelo
2024-10-31 18:44:00,SHORT_PARTIAL,5.533803028830155,Rebalanceo Suelo
2024-10-31 19:19:00,SHORT_PARTIAL,6.0851880041189705,Rebalanceo Suelo
2024-10-31 19:21:00,SHORT_PARTIAL,6.3309861256332685,Rebalanceo Suelo
2024-10-31 19:23:00,SHORT_PARTIAL,6.344272510579994,Rebalanceo Suelo
2024-10-31 19:24:00,SHORT_PARTIAL,6.344272510579994,Rebalanceo Suelo
2024-10-31 19:27:00,SHORT_PARTIAL,6.443920397680369,Rebalanceo Suelo
2024-10-31 19:28:00,SHORT_PARTIAL,6.3176997406865425,Rebalanceo Suelo
2024-10-31 19:29:00,SHORT_PARTIAL,6.251267815952953,Rebalanceo Suelo
2024-10-31 21:58:00,LONG_PARTIAL,0.9681839247214633,Rebalanceo Techo
2024-11-01 01:57:00,SHORT_PARTIAL,0.7333938674303158,Rebalanceo Suelo
2024-11-01 02:05:00,SHORT_PARTIAL,0.9429349724104172,Rebalanceo Suelo
2024-11-01 02:11:00,SHORT_PARTIAL,1.1943842983865194,Rebalanceo Suelo
2024-11-01 02:14:00,SHORT_PARTIAL,1.1105678563944787,Rebalanceo Suelo
2024-11-01 06:02:00,SHORT_PARTIAL,-0.3422504714674926,Rebalanceo Suelo
2024-11-01 06:06:00,SHORT_PARTIAL,-0.1885869944820914,Rebalanceo Suelo
2024-11-01 06:15:00,SHORT_PARTIAL,0.3422504714674727,Rebalanceo Suelo
2024-11-01 06:19:00,SHORT_PARTIAL,0.41908220996018325,Rebalanceo Suelo
2024-11-01 07:15:00,SHORT_PARTIAL,1.2782007403785598,Rebalanceo Suelo
2024-11-01 08:29:00,LONG_PARTIAL,1.058506956554411,Rebalanceo Techo
2024-11-01 10:09:00,SHORT_PARTIAL,0.5222021493667585,Rebalanceo Suelo
2024-11-01 10:23:00,LONG_PARTIAL,1.0422513637031199,Rebalanceo Techo
2024-11-01 10:32:00,LONG_PARTIAL,1.2886787065872285,Rebalanceo Techo
2024-11-01 10:33:00,LONG_PARTIAL,1.239393238010395,Rebalanceo Techo
2024-11-01 10:34:00,LONG_PARTIAL,1.2464340192356682,Rebalanceo Techo
2024-11-01 12:40:00,LONG_PARTIAL,1.7533702674543719,Rebalanceo Techo
2024-11-01 12:42:00,LONG_PARTIAL,1.682962455201758,Rebalanceo Techo
2024-11-01 12:43:00,LONG_PARTIAL,1.6407177678502176,Rebalanceo Techo
2024-11-01 12:46:00,LONG_PARTIAL,1.7181663613280649,Rebalanceo Techo
2024-11-01 12:49:00,LONG_PARTIAL,1.9223490168605928,Rebalanceo Techo
2024-11-01 12:50:00,LONG_PARTIAL,1.7392887050038448,Rebalanceo Techo
2024-11-01 12:56:00,LONG_PARTIAL,1.9012266731848126,Rebalanceo Techo
2024-11-01 13:00:00,LONG_PARTIAL,1.9434713605363731,Rebalanceo Techo
2024-11-01 13:02:00,LONG_PARTIAL,1.985716047887933,Rebalanceo Techo
2024-11-01 13:03:00,LONG_PARTIAL,1.908267454410086,Rebalanceo Techo
2024-11-01 13:04:00,LONG_PARTIAL,1.8871451107343058,Rebalanceo Techo
2024-11-01 13:09:00,LONG_PARTIAL,1.781533392355405,Rebalanceo Techo
2024-11-01 13:27:00,LONG_PARTIAL,1.8941858919595593,Rebalanceo Techo
2024-11-01 13:36:00,LONG_PARTIAL,2.2673472968983286,Rebalanceo Techo
2024-11-01 13:38:00,LONG_PARTIAL,2.513774639782417,Rebalanceo Techo
2024-11-01 13:40:00,LONG_PARTIAL,2.5278562022329436,Rebalanceo Techo
2024-11-01 13:42:00,LONG_PARTIAL,2.4504076087550763,Rebalanceo Techo
2024-11-01 13:44:00,LONG_PARTIAL,2.3236735467004155,Rebalanceo Techo
2024-11-01 13:50:00,LONG_PARTIAL,2.612345576936064,Rebalanceo Techo
2024-11-01 13:51:00,LONG_PARTIAL,2.570100889584504,Rebalanceo Techo
2024-11-01 13:53:00,LONG_PARTIAL,2.6545902642876245,Rebalanceo Techo
2024-11-01 13:54:00,LONG_PARTIAL,2.5912232332602843,Rebalanceo Techo
2024-11-01 13:56:00,LONG_PARTIAL,2.710916514089692,Rebalanceo Techo
2024-11-01 14:13:00,LONG_PARTIAL,2.8939768259464396,Rebalanceo Techo
2024-11-01 14:27:00,LONG_PARTIAL,3.2882605745609887,Rebalanceo Techo
2024-11-01 14:29:00,LONG_PARTIAL,3.260097449659955,Rebalanceo Techo
2024-11-01 15:22:00,SHORT_PARTIAL,0.5783709645067188,Rebalanceo Suelo
2024-11-01 15:33:00,SHORT_PARTIAL,1.0059612114684715,Rebalanceo Suelo
2024-11-01 15:34:00,SHORT_PARTIAL,0.9783747439225382,Rebalanceo Suelo
2024-11-01 15:42:00,SHORT_PARTIAL,2.3163184198996443,Rebalanceo Suelo
2024-11-01 15:43:00,SHORT_PARTIAL,2.2128691666024425,Rebalanceo Suelo
2024-11-01 15:44:00,SHORT_PARTIAL,2.068040211986361,Rebalanceo Suelo
2024-11-01 15:46:00,SHORT_PARTIAL,2.4680439914021997,Rebalanceo Suelo
2024-11-01 15:52:00,SHORT_PARTIAL,2.4680439914021997,Rebalanceo Suelo
2024-11-01 18:11:00,SHORT_PARTIAL,2.495630458948113,Rebalanceo Suelo
2024-11-01 18:14:00,SHORT_PARTIAL,2.4542507576292327,Rebalanceo Suelo
2024-11-01 21:24:00,SHORT_PARTIAL,2.6542526473371426,Rebalanceo Suelo
2024-11-01 21:26:00,SHORT_PARTIAL,2.7990816019532248,Rebalanceo Suelo
2024-11-01 21:36:00,SHORT_PARTIAL,2.985290257888187,Rebalanceo Suelo
2024-11-01 21:38:00,SHORT_PARTIAL,2.888737621477459,Rebalanceo Suelo
2024-11-02 00:26:00,LONG_PARTIAL,0.08815494864124179,Rebalanceo Techo
2024-11-02 00:27:00,LONG_PARTIAL,0.03183071963245095,Rebalanceo Techo
2024-11-02 00:28:00,LONG_PARTIAL,0.024790191006337094,Rebalanceo Techo
2024-11-02 01:06:00,LONG_PARTIAL,0.36977609368525605,Rebalanceo Techo
2024-11-02 01:09:00,LONG_PARTIAL,0.41201926544185924,Rebalanceo Techo
2024-11-02 01:11:00,LONG_PARTIAL,0.39089767956355764,Rebalanceo Techo
2024-11-02 01:43:00,LONG_PARTIAL,0.5950730097204595,Rebalanceo Techo
2024-11-02 01:44:00,LONG_PARTIAL,0.5739514238421579,Rebalanceo Techo
2024-11-02 02:29:00,LONG_PARTIAL,1.1371937139301864,Rebalanceo Techo
2024-11-02 03:28:00,SHORT_PARTIAL,0.096181240725149,Rebalanceo Suelo
2024-11-02 05:49:00,LONG_PARTIAL,0.46703243288447477,Rebalanceo Techo
2024-11-02 07:17:00,SHORT_PARTIAL,0.7976530460860923,Rebalanceo Suelo
2024-11-02 07:19:00,SHORT_PARTIAL,0.7976530460860923,Rebalanceo Suelo
2024-11-02 07:26:00,SHORT_PARTIAL,0.867765666733443,Rebalanceo Suelo
2024-11-02 07:27:00,SHORT_PARTIAL,0.867765666733443,Rebalanceo Suelo
2024-11-02 07:28:00,SHORT_PARTIAL,0.8327093564097675,Rebalanceo Suelo
2024-11-02 07:38:00,SHORT_PARTIAL,0.8327093564097675,Rebalanceo Suelo
2024-11-02 07:42:00,SHORT_PARTIAL,0.8397206184744948,Rebalanceo Suelo
2024-11-02 07:44:00,SHORT_PARTIAL,0.8537431426039688,Rebalanceo Suelo
2024-11-02 08:26:00,SHORT_PARTIAL,1.1131598389991104,Rebalanceo Suelo
2024-11-02 08:29:00,SHORT_PARTIAL,1.16223867345224,Rebalanceo Suelo
2024-11-02 08:39:00,SHORT_PARTIAL,1.176261197581714,Rebalanceo Suelo
2024-11-02 09:32:00,LONG_PARTIAL,0.07173655886523932,Rebalanceo Techo
2024-11-02 09:34:00,LONG_PARTIAL,0.0646837900613226,Rebalanceo Techo
2024-11-02 09:36:00,LONG_PARTIAL,0.0928948652770095,Rebalanceo Techo
2024-11-02 09:39:00,LONG_PARTIAL,0.1140531716887797,Rebalanceo Techo
2024-11-02 09:41:00,LONG_PARTIAL,0.13521147810054987,Rebalanceo Techo
2024-11-02 09:42:00,LONG_PARTIAL,0.13521147810054987,Rebalanceo Techo
2024-11-02 12:01:00,SHORT_PARTIAL,1.0312171138832706,Rebalanceo Suelo
2024-11-02 12:04:00,SHORT_PARTIAL,1.0241715680097014,Rebalanceo Suelo
2024-11-02 12:08:00,SHORT_PARTIAL,1.1369003019869088,Rebalanceo Suelo
2024-11-02 12:13:00,SHORT_PARTIAL,1.2848567653319825,Rebalanceo Suelo
2024-11-02 12:14:00,SHORT_PARTIAL,1.2778112194584132,Rebalanceo Suelo
2024-11-02 12:22:00,SHORT_PARTIAL,1.3482666781941655,Rebalanceo Suelo
2024-11-02 12:24:00,SHORT_PARTIAL,1.4046310451827793,Rebalanceo Suelo
2024-11-02 12:26:00,SHORT_PARTIAL,1.3905399534356206,Rebalanceo Suelo
2024-11-02 12:30:00,SHORT_PARTIAL,1.5384964167807145,Rebalanceo Suelo
2024-11-02 12:33:00,SHORT_PARTIAL,1.6371340590107635,Rebalanceo Suelo
2024-11-02 12:35:00,SHORT_PARTIAL,1.4891775956656899,Rebalanceo Suelo
2024-11-02 12:53:00,SHORT_PARTIAL,1.7709994306087187,Rebalanceo Suelo
2024-11-02 12:54:00,SHORT_PARTIAL,1.721680609493674,Rebalanceo Suelo
2024-11-02 12:58:00,SHORT_PARTIAL,1.911910348080223,Rebalanceo Suelo
2024-11-02 12:59:00,SHORT_PARTIAL,1.7639538847351293,Rebalanceo Suelo
2024-11-02 13:02:00,SHORT_PARTIAL,1.8485004352180403,Rebalanceo Suelo
2024-11-02 14:33:00,LONG_PARTIAL,-2.0006503012345793,OLA BAJISTA (SL Long)
2024-11-02 14:34:00,SHORT_PARTIAL,2.412144105104098,Rebalanceo Suelo
2024-11-02 14:37:00,SHORT_PARTIAL,2.722148123541423,Rebalanceo Suelo
2024-11-02 14:42:00,SHORT_PARTIAL,2.8701045868864967,Rebalanceo Suelo
2024-11-02 14:44:00,SHORT_PARTIAL,2.9969244126108627,Rebalanceo Suelo
2024-11-02 14:47:00,SHORT_PARTIAL,2.9616966832429967,Rebalanceo Suelo
2024-11-02 14:48:00,SHORT_PARTIAL,2.9264689538751107,Rebalanceo Suelo
2024-11-02 14:49:00,SHORT_PARTIAL,2.8912412245072248,Rebalanceo Suelo
2024-11-02 14:51:00,SHORT_PARTIAL,2.884195678633655,Rebalanceo Suelo
2024-11-02 14:52:00,SHORT_PARTIAL,2.8560134951393588,Rebalanceo Suelo
2024-11-02 14:54:00,SHORT_PARTIAL,2.8207857657714723,Rebalanceo Suelo
2024-11-02 16:52:00,LONG_PARTIAL,0.7751375887347345,Rebalanceo Techo
2024-11-02 16:54:00,LONG_PARTIAL,0.8766523337514589,Rebalanceo Techo
2024-11-02 21:35:00,LONG_PARTIAL,0.8621502273204924,Rebalanceo Techo
2024-11-02 21:41:00,LONG_PARTIAL,0.9201586530443377,Rebalanceo Techo
2024-11-02 21:43:00,LONG_PARTIAL,0.9201586530443377,Rebalanceo Techo
2024-11-02 23:05:00,SHORT_PARTIAL,0.38961416001556903,Rebalanceo Suelo
2024-11-02 23:08:00,SHORT_PARTIAL,0.39680261248290644,Rebalanceo Suelo
2024-11-02 23:12:00,SHORT_PARTIAL,0.5333832093624389,Rebalanceo Suelo
2024-11-02 23:13:00,SHORT_PARTIAL,0.4686871371563413,Rebalanceo Suelo
2024-11-02 23:24:00,SHORT_PARTIAL,0.7562252358501015,Rebalanceo Suelo
2024-11-02 23:26:00,SHORT_PARTIAL,0.8640520228602641,Rebalanceo Suelo
2024-11-02 23:28:00,SHORT_PARTIAL,0.8281097605235364,Rebalanceo Suelo
2024-11-03 00:41:00,SHORT_PARTIAL,1.1156478592172965,Rebalanceo Suelo
2024-11-03 00:54:00,SHORT_PARTIAL,1.2306630986947964,Rebalanceo Suelo
2024-11-03 00:58:00,SHORT_PARTIAL,1.367243695574329,Rebalanceo Suelo
2024-11-03 01:04:00,SHORT_PARTIAL,1.4031859579110566,Rebalanceo Suelo
2024-11-03 01:05:00,SHORT_PARTIAL,1.2881707184335567,Rebalanceo Suelo
2024-11-03 02:31:00,SHORT_PARTIAL,2.3808154934698162,Rebalanceo Suelo
2024-11-03 02:35:00,SHORT_PARTIAL,2.7114843069676415,Rebalanceo Suelo
2024-11-03 02:37:00,LONG_PARTIAL,-2.044670419466173,OLA BAJISTA (SL Long)
2024-11-03 02:39:00,SHORT_PARTIAL,2.9774570482593696,Rebalanceo Suelo
2024-11-03 02:43:00,SHORT_PARTIAL,3.1643568124103045,Rebalanceo Suelo
2024-11-03 02:44:00,SHORT_PARTIAL,3.0637184778674995,Rebalanceo Suelo
2024-11-03 02:53:00,SHORT_PARTIAL,3.732244557330487,Rebalanceo Suelo
2024-11-03 02:54:00,SHORT_PARTIAL,3.55253324564689,Rebalanceo Suelo
2024-11-03 02:57:00,SHORT_PARTIAL,3.49502562590813,Rebalanceo Suelo
2024-11-03 02:58:00,SHORT_PARTIAL,3.4087641962999995,Rebalanceo Suelo
2024-11-03 02:59:00,SHORT_PARTIAL,3.322502766691869,Rebalanceo Suelo
2024-11-03 03:02:00,SHORT_PARTIAL,3.5597216981142275,Rebalanceo Suelo
2024-11-03 03:04:00,SHORT_PARTIAL,4.034159560958922,Rebalanceo Suelo
2024-11-03 03:05:00,SHORT_PARTIAL,3.75380991473252,Rebalanceo Suelo
2024-11-03 03:06:00,SHORT_PARTIAL,3.645983127722357,Rebalanceo Suelo
2024-11-03 03:07:00,SHORT_PARTIAL,3.523779435777499,Rebalanceo Suelo
2024-11-03 03:08:00,SHORT_PARTIAL,3.2218644321490646,Rebalanceo Suelo
2024-11-03 03:10:00,SHORT_PARTIAL,3.1787337173449997,Rebalanceo Suelo
2024-11-03 06:48:00,LONG_PARTIAL,1.218452986574675,Rebalanceo Techo
2024-11-03 06:50:00,LONG_PARTIAL,1.1365610343201544,Rebalanceo Techo
2024-11-03 08:18:00,SHORT_PARTIAL,0.8351422058121937,Rebalanceo Suelo
2024-11-03 08:24:00,SHORT_PARTIAL,0.9160810969405013,Rebalanceo Suelo
2024-11-03 08:25:00,SHORT_PARTIAL,0.8866487728938534,Rebalanceo Suelo
2024-11-03 08:26:00,SHORT_PARTIAL,0.8719326108705192,Rebalanceo Suelo
2024-11-03 08:27:00,SHORT_PARTIAL,0.8719326108705192,Rebalanceo Suelo
2024-11-03 08:41:00,SHORT_PARTIAL,1.019094231103779,Rebalanceo Suelo
2024-11-03 08:43:00,SHORT_PARTIAL,1.1221073652670777,Rebalanceo Suelo
2024-11-03 08:44:00,SHORT_PARTIAL,1.0264523121154567,Rebalanceo Suelo
2024-11-03 09:28:00,SHORT_PARTIAL,1.2913432285353286,Rebalanceo Suelo
2024-11-03 09:34:00,SHORT_PARTIAL,1.4605790918036003,Rebalanceo Suelo
2024-11-03 09:38:00,SHORT_PARTIAL,1.615098793048517,Rebalanceo Suelo
2024-11-03 09:41:00,SHORT_PARTIAL,1.710753846200138,Rebalanceo Suelo
2024-11-03 09:44:00,SHORT_PARTIAL,1.8064088993517797,Rebalanceo Suelo
2024-11-03 09:46:00,SHORT_PARTIAL,1.8064088993517797,Rebalanceo Suelo
2024-11-03 09:54:00,SHORT_PARTIAL,1.8431993044100845,Rebalanceo Suelo
2024-11-03 09:55:00,SHORT_PARTIAL,1.850557385421762,Rebalanceo Suelo
2024-11-03 09:57:00,SHORT_PARTIAL,1.9314962765500487,Rebalanceo Suelo
2024-11-03 09:59:00,SHORT_PARTIAL,1.9020639525034009,Rebalanceo Suelo
2024-11-03 10:00:00,SHORT_PARTIAL,1.8358412233984278,Rebalanceo Suelo
2024-11-03 10:01:00,SHORT_PARTIAL,1.8137669803634366,Rebalanceo Suelo
2024-11-03 13:08:00,SHORT_PARTIAL,1.475295253826914,Rebalanceo Suelo
2024-11-03 13:18:00,SHORT_PARTIAL,1.7843346563167888,Rebalanceo Suelo
2024-11-03 13:20:00,SHORT_PARTIAL,1.924138195538392,Rebalanceo Suelo
2024-11-03 13:21:00,SHORT_PARTIAL,1.776976575305111,Rebalanceo Suelo
2024-11-03 13:44:00,SHORT_PARTIAL,2.233177598028246,Rebalanceo Suelo
2024-11-03 13:53:00,SHORT_PARTIAL,2.549575081529778,Rebalanceo Suelo
2024-11-03 13:55:00,SHORT_PARTIAL,2.475994271413148,Rebalanceo Suelo
2024-11-03 14:02:00,SHORT_PARTIAL,2.689378620751381,Rebalanceo Suelo
2024-11-03 14:03:00,SHORT_PARTIAL,2.6305139726580644,Rebalanceo Suelo
2024-11-03 14:06:00,SHORT_PARTIAL,2.7776755928913452,Rebalanceo Suelo
2024-11-03 14:08:00,SHORT_PARTIAL,2.6746624587280468,Rebalanceo Suelo
2024-11-03 14:27:00,SHORT_PARTIAL,3.049924590322895,Rebalanceo Suelo
2024-11-03 14:28:00,SHORT_PARTIAL,3.020492266276226,Rebalanceo Suelo
2024-11-03 14:29:00,SHORT_PARTIAL,2.9542695371712737,Rebalanceo Suelo
2024-11-03 14:42:00,SHORT_PARTIAL,3.2633089396611275,Rebalanceo Suelo
2024-11-03 14:43:00,SHORT_PARTIAL,3.219160453591146,Rebalanceo Suelo
2024-11-03 15:06:00,SHORT_PARTIAL,3.542916018104334,Rebalanceo Suelo
2024-11-03 15:08:00,LONG_PARTIAL,-2.021818153341771,OLA BAJISTA (SL Long)
2024-11-03 15:10:00,SHORT_PARTIAL,3.564990261139325,Rebalanceo Suelo
2024-11-03 18:34:00,SHORT_PARTIAL,4.264007957247341,Rebalanceo Suelo
2024-11-03 18:43:00,SHORT_PARTIAL,5.286781217868566,Rebalanceo Suelo
2024-11-03 18:44:00,SHORT_PARTIAL,5.257348893821918,Rebalanceo Suelo
2024-11-03 18:46:00,SHORT_PARTIAL,5.139619597635306,Rebalanceo Suelo
2024-11-03 18:48:00,SHORT_PARTIAL,5.1616938406702975,Rebalanceo Suelo
2024-11-03 18:49:00,SHORT_PARTIAL,5.0513226254953425,Rebalanceo Suelo
2024-11-03 18:50:00,SHORT_PARTIAL,4.963025653355378,Rebalanceo Suelo
2024-11-03 21:05:00,LONG_PARTIAL,3.0831384222836355,Rebalanceo Techo
2024-11-03 21:07:00,LONG_PARTIAL,3.1140664566137692,Rebalanceo Techo
2024-11-03 21:13:00,LONG_PARTIAL,3.1527264995264037,Rebalanceo Techo
2024-11-03 21:26:00,LONG_PARTIAL,3.423346799914933,Rebalanceo Techo
2024-11-03 21:28:00,LONG_PARTIAL,3.454274834245066,Rebalanceo Techo
2024-11-03 21:29:00,LONG_PARTIAL,3.392418765584821,Rebalanceo Techo
2024-11-03 23:03:00,SHORT_PARTIAL,0.8398118222544338,Rebalanceo Suelo
2024-11-03 23:19:00,SHORT_PARTIAL,0.7799143965958648,Rebalanceo Suelo
2024-11-03 23:20:00,SHORT_PARTIAL,0.7424785055592777,Rebalanceo Suelo
2024-11-04 00:17:00,SHORT_PARTIAL,1.1392989505472364,Rebalanceo Suelo
2024-11-04 00:23:00,SHORT_PARTIAL,1.2441194454497058,Rebalanceo Suelo
2024-11-04 00:34:00,SHORT_PARTIAL,1.5810424647791168,Rebalanceo Suelo
2024-11-04 00:40:00,SHORT_PARTIAL,1.8730424148645852,Rebalanceo Suelo
2024-11-04 00:44:00,SHORT_PARTIAL,1.8730424148645852,Rebalanceo Suelo
2024-11-04 00:50:00,SHORT_PARTIAL,1.955401375145115,Rebalanceo Suelo
2024-11-04 01:23:00,LONG_PARTIAL,2.11319385426314,Rebalanceo Techo
2024-11-04 01:31:00,LONG_PARTIAL,2.1208330548208165,Rebalanceo Techo
2024-11-04 02:58:00,LONG_PARTIAL,2.5027930827038984,Rebalanceo Techo
2024-11-04 02:59:00,LONG_PARTIAL,2.4875146815885674,Rebalanceo Techo
2024-11-04 03:03:00,LONG_PARTIAL,2.800721904452692,Rebalanceo Techo
2024-11-04 03:04:00,LONG_PARTIAL,2.632659492184137,Rebalanceo Techo
2024-11-04 04:07:00,SHORT_PARTIAL,0.7834520689165594,Rebalanceo Suelo
2024-11-04 07:12:00,SHORT_PARTIAL,2.06607110267427,Rebalanceo Suelo
2024-11-04 07:17:00,SHORT_PARTIAL,2.1182707145132627,Rebalanceo Suelo
2024-11-04 07:24:00,SHORT_PARTIAL,2.2599553752190547,Rebalanceo Suelo
2024-11-04 07:35:00,SHORT_PARTIAL,2.655181007714164,Rebalanceo Suelo
2024-11-04 07:38:00,SHORT_PARTIAL,2.8043227558255177,Rebalanceo Suelo
2024-11-04 07:41:00,SHORT_PARTIAL,2.8490652802589276,Rebalanceo Suelo
2024-11-04 07:49:00,SHORT_PARTIAL,3.214462563131771,Rebalanceo Suelo
2024-11-04 07:51:00,SHORT_PARTIAL,3.184634213509483,Rebalanceo Suelo
2024-11-04 07:58:00,SHORT_PARTIAL,3.3337759616208578,Rebalanceo Suelo
2024-11-04 08:03:00,SHORT_PARTIAL,3.4829177097322113,Rebalanceo Suelo
2024-11-04 08:10:00,SHORT_PARTIAL,3.512746059354499,Rebalanceo Suelo
2024-11-04 08:26:00,SHORT_PARTIAL,3.818486642982788,Rebalanceo Suelo
2024-11-04 08:27:00,SHORT_PARTIAL,3.7290015941159673,Rebalanceo Suelo
2024-11-04 08:42:00,SHORT_PARTIAL,4.191341013261193,Rebalanceo Suelo
2024-11-04 13:09:00,LONG_PARTIAL,0.8373527784493492,Rebalanceo Techo
2024-11-04 13:57:00,SHORT_PARTIAL,1.1779742118696588,Rebalanceo Suelo
2024-11-04 14:01:00,SHORT_PARTIAL,1.3147310708061095,Rebalanceo Suelo
2024-11-04 14:03:00,SHORT_PARTIAL,1.2919382609833676,Rebalanceo Suelo
2024-11-04 16:42:00,LONG_PARTIAL,-2.1218707625549205,OLA BAJISTA (SL Long)
2024-11-04 21:37:00,SHORT_PARTIAL,1.4340775045803205,Rebalanceo Suelo
2024-11-04 21:54:00,SHORT_PARTIAL,2.7686556208601596,Rebalanceo Suelo
2024-11-04 21:57:00,SHORT_PARTIAL,2.8689418376904445,Rebalanceo Suelo
2024-11-04 21:59:00,SHORT_PARTIAL,2.760941296488607,Rebalanceo Suelo
2024-11-04 22:00:00,SHORT_PARTIAL,2.4755112947408904,Rebalanceo Suelo
2024-11-04 22:01:00,SHORT_PARTIAL,2.398368051025297,Rebalanceo Suelo
2024-11-05 00:26:00,LONG_PARTIAL,2.1417933070606647,Rebalanceo Techo
2024-11-05 00:28:00,LONG_PARTIAL,2.1417933070606647,Rebalanceo Techo
2024-11-05 00:32:00,LONG_PARTIAL,2.149701466963651,Rebalanceo Techo
2024-11-05 00:50:00,LONG_PARTIAL,2.608374741337269,Rebalanceo Techo
2024-11-05 00:51:00,LONG_PARTIAL,2.537201302210327,Rebalanceo Techo
2024-11-05 02:11:00,LONG_PARTIAL,3.45454785095754,Rebalanceo Techo
